Training tokens: 100,000,000
Total steps: 12,207
Start step: 0
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Batch size: 32 (micro=8, accum=4)
Optimizer: muon, AMP=True (torch.float16), activation_ckpt=True, label_smoothing=0.05
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/muon_baseline_metrics.json
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_2000.pt
step=2020/12207 loss=6.5706, aux_loss=0.0000, val_loss=6.2542 lr=2.965e-04 tok/s=16674.7 max_mem=2.39GB
step=2040/12207 loss=6.5780, aux_loss=0.0000, val_loss=6.3690 lr=2.963e-04 tok/s=16981.4 max_mem=2.39GB
step=2060/12207 loss=6.5533, aux_loss=0.0000, val_loss=6.2725 lr=2.961e-04 tok/s=17115.3 max_mem=2.39GB
step=2080/12207 loss=6.7580, aux_loss=0.0000, val_loss=6.4056 lr=2.959e-04 tok/s=17222.5 max_mem=2.39GB
step=2100/12207 loss=6.6173, aux_loss=0.0000, val_loss=6.2712 lr=2.958e-04 tok/s=17123.4 max_mem=2.39GB
step=2120/12207 loss=6.5886, aux_loss=0.0000, val_loss=6.2543 lr=2.956e-04 tok/s=17214.8 max_mem=2.39GB
step=2140/12207 loss=6.6417, aux_loss=0.0000, val_loss=6.2632 lr=2.954e-04 tok/s=17128.1 max_mem=2.39GB
step=2160/12207 loss=6.7185, aux_loss=0.0000, val_loss=6.3500 lr=2.952e-04 tok/s=17160.2 max_mem=2.39GB
step=2180/12207 loss=6.7497, aux_loss=0.0000, val_loss=6.2806 lr=2.950e-04 tok/s=17129.9 max_mem=2.39GB
step=2200/12207 loss=6.6306, aux_loss=0.0000, val_loss=6.2747 lr=2.947e-04 tok/s=17233.2 max_mem=2.39GB
step=2220/12207 loss=6.7079, aux_loss=0.0000, val_loss=6.2858 lr=2.945e-04 tok/s=17069.8 max_mem=2.39GB
step=2240/12207 loss=6.5204, aux_loss=0.0000, val_loss=6.2405 lr=2.943e-04 tok/s=16933.5 max_mem=2.39GB
step=2260/12207 loss=6.7582, aux_loss=0.0000, val_loss=6.3053 lr=2.941e-04 tok/s=17066.0 max_mem=2.39GB
step=2280/12207 loss=6.7451, aux_loss=0.0000, val_loss=6.2505 lr=2.939e-04 tok/s=16836.9 max_mem=2.39GB
step=2300/12207 loss=6.5600, aux_loss=0.0000, val_loss=6.3065 lr=2.936e-04 tok/s=16999.5 max_mem=2.39GB
step=2320/12207 loss=6.6851, aux_loss=0.0000, val_loss=6.2604 lr=2.934e-04 tok/s=16927.6 max_mem=2.39GB
step=2340/12207 loss=6.5872, aux_loss=0.0000, val_loss=6.2142 lr=2.931e-04 tok/s=17056.9 max_mem=2.39GB
step=2360/12207 loss=6.4282, aux_loss=0.0000, val_loss=6.2271 lr=2.929e-04 tok/s=16984.8 max_mem=2.39GB
step=2380/12207 loss=6.6333, aux_loss=0.0000, val_loss=6.3392 lr=2.927e-04 tok/s=17080.9 max_mem=2.39GB
step=2400/12207 loss=6.6356, aux_loss=0.0000, val_loss=6.2855 lr=2.924e-04 tok/s=17133.4 max_mem=2.39GB
step=2420/12207 loss=6.6279, aux_loss=0.0000, val_loss=6.2709 lr=2.921e-04 tok/s=16864.3 max_mem=2.39GB
step=2440/12207 loss=6.4913, aux_loss=0.0000, val_loss=6.1926 lr=2.919e-04 tok/s=17128.3 max_mem=2.39GB
step=2460/12207 loss=6.6376, aux_loss=0.0000, val_loss=6.2551 lr=2.916e-04 tok/s=16897.4 max_mem=2.39GB
step=2480/12207 loss=6.5617, aux_loss=0.0000, val_loss=6.2838 lr=2.913e-04 tok/s=17000.0 max_mem=2.39GB
step=2500/12207 loss=6.6176, aux_loss=0.0000, val_loss=6.2101 lr=2.911e-04 tok/s=16951.2 max_mem=2.39GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_2500.pt
step=2520/12207 loss=6.5398, aux_loss=0.0000, val_loss=6.1781 lr=2.908e-04 tok/s=16978.5 max_mem=2.39GB
step=2540/12207 loss=6.5322, aux_loss=0.0000, val_loss=6.1993 lr=2.905e-04 tok/s=16954.6 max_mem=2.39GB
step=2560/12207 loss=6.5107, aux_loss=0.0000, val_loss=6.2600 lr=2.902e-04 tok/s=17095.6 max_mem=2.39GB
step=2580/12207 loss=6.5059, aux_loss=0.0000, val_loss=6.2054 lr=2.899e-04 tok/s=17026.0 max_mem=2.39GB
step=2600/12207 loss=6.5706, aux_loss=0.0000, val_loss=6.1858 lr=2.896e-04 tok/s=17169.9 max_mem=2.39GB
step=2620/12207 loss=6.4170, aux_loss=0.0000, val_loss=6.1894 lr=2.893e-04 tok/s=17030.9 max_mem=2.39GB
step=2640/12207 loss=6.3425, aux_loss=0.0000, val_loss=6.2507 lr=2.890e-04 tok/s=17201.3 max_mem=2.39GB
step=2660/12207 loss=6.5712, aux_loss=0.0000, val_loss=6.2025 lr=2.887e-04 tok/s=17113.2 max_mem=2.39GB
step=2680/12207 loss=6.7621, aux_loss=0.0000, val_loss=6.2102 lr=2.884e-04 tok/s=17148.9 max_mem=2.39GB
step=2700/12207 loss=6.4869, aux_loss=0.0000, val_loss=6.2136 lr=2.881e-04 tok/s=17144.9 max_mem=2.39GB
step=2720/12207 loss=6.5296, aux_loss=0.0000, val_loss=6.2776 lr=2.878e-04 tok/s=17058.2 max_mem=2.39GB
step=2740/12207 loss=6.5335, aux_loss=0.0000, val_loss=6.1457 lr=2.875e-04 tok/s=17178.8 max_mem=2.39GB
step=2760/12207 loss=6.7280, aux_loss=0.0000, val_loss=6.1828 lr=2.871e-04 tok/s=17101.2 max_mem=2.39GB
step=2780/12207 loss=6.6030, aux_loss=0.0000, val_loss=6.1802 lr=2.868e-04 tok/s=16765.8 max_mem=2.39GB
step=2800/12207 loss=6.6118, aux_loss=0.0000, val_loss=6.1566 lr=2.865e-04 tok/s=17071.9 max_mem=2.39GB
step=2820/12207 loss=6.5466, aux_loss=0.0000, val_loss=6.1673 lr=2.861e-04 tok/s=16993.2 max_mem=2.39GB
